Project	Revision(prev)	Revision(cur)	Added	Deleted	File
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/memory/list/DestinationBasedMessageList.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/memory/list/MessageList.java
activemq	activemq-5.4.0	activemq-5.5.0	4	4	activemq-core/src/main/java/org/apache/activemq/memory/list/SimpleMessageList.java
activemq	activemq-5.4.0	activemq-5.5.0	4	4	activemq-core/src/main/java/org/apache/activemq/network/CompositeDemandForwardingBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	4	4	activemq-core/src/main/java/org/apache/activemq/network/ConduitBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/ConnectionFilter.java
activemq	activemq-5.4.0	activemq-5.5.0	4	4	activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	69	72	activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridgeSupport.java
activemq	activemq-5.4.0	activemq-5.5.0	4	4	activemq-core/src/main/java/org/apache/activemq/network/DemandSubscription.java
activemq	activemq-5.4.0	activemq-5.5.0	15	25	activemq-core/src/main/java/org/apache/activemq/network/DiscoveryNetworkConnector.java
activemq	activemq-5.4.0	activemq-5.5.0	4	4	activemq-core/src/main/java/org/apache/activemq/network/DurableConduitBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	4	4	activemq-core/src/main/java/org/apache/activemq/network/ForwardingBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	6	17	activemq-core/src/main/java/org/apache/activemq/network/LdapNetworkConnector.java
activemq	activemq-5.4.0	activemq-5.5.0	89	0	activemq-core/src/main/java/org/apache/activemq/network/MBeanNetworkListener.java
activemq	activemq-5.4.0	activemq-5.5.0	4	8	activemq-core/src/main/java/org/apache/activemq/network/MulticastNetworkConnector.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/NetworkBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	2	5	activemq-core/src/main/java/org/apache/activemq/network/NetworkBridgeConfiguration.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/NetworkBridgeFactory.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/NetworkBridgeListener.java
activemq	activemq-5.4.0	activemq-5.5.0	6	6	activemq-core/src/main/java/org/apache/activemq/network/NetworkConnector.java
activemq	activemq-5.4.0	activemq-5.5.0	4	4	activemq-core/src/main/java/org/apache/activemq/network/jms/DestinationBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/jms/InboundQueueBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/jms/InboundTopicBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	4	4	activemq-core/src/main/java/org/apache/activemq/network/jms/JmsConnector.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/jms/JmsMesageConvertor.java
activemq	activemq-5.4.0	activemq-5.5.0	4	4	activemq-core/src/main/java/org/apache/activemq/network/jms/JmsQueueConnector.java
activemq	activemq-5.4.0	activemq-5.5.0	4	4	activemq-core/src/main/java/org/apache/activemq/network/jms/JmsTopicConnector.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/jms/OutboundQueueBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/jms/OutboundTopicBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/jms/QueueBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/jms/SimpleJmsMessageConvertor.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/network/jms/TopicBridge.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/CommandIdComparator.java
activemq	activemq-5.4.0	activemq-5.5.0	2	2	activemq-core/src/main/java/org/apache/activemq/openwire/OpenWireFormat.java
activemq	activemq-5.4.0	activemq-5.5.0	4	3	activemq-core/src/main/java/org/apache/activemq/openwire/OpenWireFormatFactory.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQBytesMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQDestinationMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQMapMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQObjectMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQQueueMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQStreamMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQTempDestinationMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQTempQueueMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQTempTopicMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQTextMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ActiveMQTopicMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/BaseCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/BrokerIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/BrokerInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ConnectionControlMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ConnectionErrorMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ConnectionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ConnectionInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ConsumerControlMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ConsumerIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ConsumerInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ControlCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/DataArrayResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/DataResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/DataStructureSupportMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/DestinationInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/DiscoveryEventMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ExceptionResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/FlushCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/IntegerResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/JournalQueueAckMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/JournalTopicAckMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/JournalTraceMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/JournalTransactionMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/KeepAliveInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/LastPartialCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/LocalTransactionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/MarshallerFactory.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/MessageAckMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/MessageDispatchMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/MessageDispatchNotificationMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/MessageIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/MessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/NetworkBridgeFilterMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/PartialCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ProducerIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ProducerInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/RemoveInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/RemoveSubscriptionInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ReplayCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/SessionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/SessionInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/ShutdownInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/SubscriptionInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/TransactionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/TransactionInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/WireFormatInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v1/XATransactionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQBytesMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQDestinationMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQMapMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQObjectMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQQueueMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQStreamMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQTempDestinationMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQTempQueueMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQTempTopicMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQTextMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ActiveMQTopicMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/BaseCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/BrokerIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/BrokerInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ConnectionControlMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ConnectionErrorMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ConnectionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ConnectionInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ConsumerControlMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ConsumerIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ConsumerInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ControlCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/DataArrayResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/DataResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/DestinationInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/DiscoveryEventMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ExceptionResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/FlushCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/IntegerResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/JournalQueueAckMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/JournalTopicAckMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/JournalTraceMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/JournalTransactionMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/KeepAliveInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/LastPartialCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/LocalTransactionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/MarshallerFactory.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/MessageAckMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/MessageDispatchMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/MessageDispatchNotificationMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/MessageIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/MessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/MessagePullMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/NetworkBridgeFilterMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/PartialCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ProducerIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ProducerInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/RemoveInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/RemoveSubscriptionInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ReplayCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/SessionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/SessionInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/ShutdownInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/SubscriptionInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/TransactionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/TransactionInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/WireFormatInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v2/XATransactionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQBlobMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQBytesMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQDestinationMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQMapMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQObjectMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQQueueMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQStreamMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQTempDestinationMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQTempQueueMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQTempTopicMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQTextMessageMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ActiveMQTopicMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/BaseCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/BrokerIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/BrokerInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ConnectionControlMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ConnectionErrorMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ConnectionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ConnectionInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ConsumerControlMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ConsumerIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ConsumerInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ControlCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/DataArrayResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/DataResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/DestinationInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/DiscoveryEventMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/ExceptionResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/FlushCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/IntegerResponseMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/JournalQueueAckMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/JournalTopicAckMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/JournalTraceMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/JournalTransactionMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/KeepAliveInfoMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/LastPartialCommandMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/LocalTransactionIdMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/MarshallerFactory.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/MessageAckMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/MessageDispatchMarshaller.java
activemq	activemq-5.4.0	activemq-5.5.0	1	1	activemq-core/src/main/java/org/apache/activemq/openwire/v3/MessageDispatchNotificationMarshaller.java
