Project	Revision(prev)	Revision(cur)	Added	Deleted	File
activemq	activemq-5.3.0	activemq-5.4.0	645	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/BaseDataStreamMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/BrokerIdMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	206	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/BrokerInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	164	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ConnectionControlMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ConnectionErrorMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ConnectionIdMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	196	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ConnectionInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	158	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ConsumerControlMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	139	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ConsumerIdMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	255	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ConsumerInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ControlCommandMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	151	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/DataArrayResponseMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/DataResponseMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	170	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/DestinationInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/DiscoveryEventMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ExceptionResponseMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/FlushCommandMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	128	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/IntegerResponseMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/JournalQueueAckMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	154	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/JournalTopicAckMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/JournalTraceMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	138	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/JournalTransactionMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/KeepAliveInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/LastPartialCommandMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/LocalTransactionIdMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	109	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/MarshallerFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	157	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/MessageAckMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	143	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/MessageDispatchMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	144	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/MessageDispatchNotificationMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	139	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/MessageIdMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	311	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/MessageMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	149	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/MessagePullMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	133	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/NetworkBridgeFilterMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	133	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/PartialCommandMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	133	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ProducerAckMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	139	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ProducerIdMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	170	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ProducerInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/RemoveInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	139	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/RemoveSubscriptionInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	132	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ReplayCommandMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	128	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ResponseMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	134	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/SessionIdMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	129	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/SessionInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	114	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/ShutdownInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	149	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/SubscriptionInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	99	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/TransactionIdMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	138	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/TransactionInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	154	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/WireFormatInfoMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	138	0	activemq-core/src/main/java/org/apache/activemq/openwire/v6/XATransactionIdMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	6	22	activemq-core/src/main/java/org/apache/activemq/plugin/DiscardingDLQBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	2	0	activemq-core/src/main/java/org/apache/activemq/plugin/StatisticsBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	19	6	activemq-core/src/main/java/org/apache/activemq/proxy/ProxyConnector.java
activemq	activemq-5.3.0	activemq-5.4.0	20	9	activemq-core/src/main/java/org/apache/activemq/security/AuthorizationBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	122	0	activemq-core/src/main/java/org/apache/activemq/security/JaasDualAuthenticationBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	51	0	activemq-core/src/main/java/org/apache/activemq/security/JaasDualAuthenticationPlugin.java
activemq	activemq-5.3.0	activemq-5.4.0	12	3	activemq-core/src/main/java/org/apache/activemq/security/SecurityContext.java
activemq	activemq-5.3.0	activemq-5.4.0	41	11	activemq-core/src/main/java/org/apache/activemq/security/SimpleAuthenticationBroker.java
activemq	activemq-5.3.0	activemq-5.4.0	24	2	activemq-core/src/main/java/org/apache/activemq/security/SimpleAuthenticationPlugin.java
activemq	activemq-5.3.0	activemq-5.4.0	8	2	activemq-core/src/main/java/org/apache/activemq/spring/ActiveMQConnectionFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	8	2	activemq-core/src/main/java/org/apache/activemq/spring/ActiveMQXAConnectionFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	46	0	activemq-core/src/main/java/org/apache/activemq/spring/SpringBrokerContext.java
activemq	activemq-5.3.0	activemq-5.4.0	8	3	activemq-core/src/main/java/org/apache/activemq/spring/SpringSslContext.java
activemq	activemq-5.3.0	activemq-5.4.0	21	0	activemq-core/src/main/java/org/apache/activemq/state/ConnectionState.java
activemq	activemq-5.3.0	activemq-5.4.0	152	16	activemq-core/src/main/java/org/apache/activemq/state/ConnectionStateTracker.java
activemq	activemq-5.3.0	activemq-5.4.0	8	0	activemq-core/src/main/java/org/apache/activemq/state/ProducerState.java
activemq	activemq-5.3.0	activemq-5.4.0	23	0	activemq-core/src/main/java/org/apache/activemq/state/ResponseHandler.java
activemq	activemq-5.3.0	activemq-5.4.0	9	2	activemq-core/src/main/java/org/apache/activemq/state/SessionState.java
activemq	activemq-5.3.0	activemq-5.4.0	9	8	activemq-core/src/main/java/org/apache/activemq/state/Tracked.java
activemq	activemq-5.3.0	activemq-5.4.0	14	0	activemq-core/src/main/java/org/apache/activemq/state/TransactionState.java
activemq	activemq-5.3.0	activemq-5.4.0	54	4	activemq-core/src/main/java/org/apache/activemq/store/AbstractMessageStore.java
activemq	activemq-5.3.0	activemq-5.4.0	45	2	activemq-core/src/main/java/org/apache/activemq/store/MessageStore.java
activemq	activemq-5.3.0	activemq-5.4.0	10	0	activemq-core/src/main/java/org/apache/activemq/store/PersistenceAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	25	0	activemq-core/src/main/java/org/apache/activemq/store/ProxyMessageStore.java
activemq	activemq-5.3.0	activemq-5.4.0	25	2	activemq-core/src/main/java/org/apache/activemq/store/ProxyTopicMessageStore.java
activemq	activemq-5.3.0	activemq-5.4.0	1	3	activemq-core/src/main/java/org/apache/activemq/store/TopicMessageStore.java
activemq	activemq-5.3.0	activemq-5.4.0	1	3	activemq-core/src/main/java/org/apache/activemq/store/TransactionStore.java
activemq	activemq-5.3.0	activemq-5.4.0	8	7	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQMessageStore.java
activemq	activemq-5.3.0	activemq-5.4.0	58	20	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	12	6	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapterFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	66	1	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTopicMessageStore.java
activemq	activemq-5.3.0	activemq-5.4.0	10	3	activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTransactionStore.java
activemq	activemq-5.3.0	activemq-5.4.0	5	4	activemq-core/src/main/java/org/apache/activemq/store/amq/RecoveryListenerAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	16	7	activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	23	0	activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCMessageIdScanListener.java
activemq	activemq-5.3.0	activemq-5.4.0	65	21	activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCMessageStore.java
activemq	activemq-5.3.0	activemq-5.4.0	151	9	activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCPersistenceAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	19	10	activemq-core/src/main/java/org/apache/activemq/store/jdbc/JDBCTopicMessageStore.java
activemq	activemq-5.3.0	activemq-5.4.0	81	15	activemq-core/src/main/java/org/apache/activemq/store/jdbc/Statements.java
activemq	activemq-5.3.0	activemq-5.4.0	8	2	activemq-core/src/main/java/org/apache/activemq/store/jdbc/TransactionContext.java
activemq	activemq-5.3.0	activemq-5.4.0	185	76	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/DefaultJDBCAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	12	3	activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter/MySqlJDBCAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	42	30	activemq-core/src/main/java/org/apache/activemq/store/journal/JournalPersistenceAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	11	1	activemq-core/src/main/java/org/apache/activemq/store/journal/JournalPersistenceAdapterFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	13	6	activemq-core/src/main/java/org/apache/activemq/store/journal/JournalTransactionStore.java
activemq	activemq-5.3.0	activemq-5.4.0	9	1	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/AMQTxMarshaller.java
activemq	activemq-5.3.0	activemq-5.4.0	15	1	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaPersistenceAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	12	5	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStore.java
activemq	activemq-5.3.0	activemq-5.4.0	40	1	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaReferenceStoreAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	8	4	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaTopicReferenceStore.java
activemq	activemq-5.3.0	activemq-5.4.0	54	19	activemq-core/src/main/java/org/apache/activemq/store/kahadaptor/KahaTransactionStore.java
activemq	activemq-5.3.0	activemq-5.4.0	156	21	activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBPersistenceAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	830	217	activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBStore.java
activemq	activemq-5.3.0	activemq-5.4.0	465	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/KahaDBTransactionStore.java
activemq	activemq-5.3.0	activemq-5.4.0	865	232	activemq-core/src/main/java/org/apache/activemq/store/kahadb/MessageDatabase.java
activemq	activemq-5.3.0	activemq-5.4.0	18	4	activemq-core/src/main/java/org/apache/activemq/store/kahadb/TempKahaDBStore.java
activemq	activemq-5.3.0	activemq-5.4.0	4	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/Visitor.java
activemq	activemq-5.3.0	activemq-5.4.0	162	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/plist/EntryLocation.java
activemq	activemq-5.3.0	activemq-5.4.0	481	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/plist/PList.java
activemq	activemq-5.3.0	activemq-5.4.0	59	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/plist/PListEntry.java
activemq	activemq-5.3.0	activemq-5.4.0	404	0	activemq-core/src/main/java/org/apache/activemq/store/kahadb/plist/PListStore.java
activemq	activemq-5.3.0	activemq-5.4.0	12	0	activemq-core/src/main/java/org/apache/activemq/store/memory/MemoryPersistenceAdapter.java
activemq	activemq-5.3.0	activemq-5.4.0	44	8	activemq-core/src/main/java/org/apache/activemq/store/memory/MemoryTransactionStore.java
activemq	activemq-5.3.0	activemq-5.4.0	13	13	activemq-core/src/main/java/org/apache/activemq/thread/DefaultThreadPools.java
activemq	activemq-5.3.0	activemq-5.4.0	33	26	activemq-core/src/main/java/org/apache/activemq/thread/Scheduler.java
activemq	activemq-5.3.0	activemq-5.4.0	15	2	activemq-core/src/main/java/org/apache/activemq/thread/TaskRunnerFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	27	26	activemq-core/src/main/java/org/apache/activemq/transaction/LocalTransaction.java
activemq	activemq-5.3.0	activemq-5.4.0	3	0	activemq-core/src/main/java/org/apache/activemq/transaction/Synchronization.java
activemq	activemq-5.3.0	activemq-5.4.0	74	4	activemq-core/src/main/java/org/apache/activemq/transaction/Transaction.java
activemq	activemq-5.3.0	activemq-5.4.0	13	20	activemq-core/src/main/java/org/apache/activemq/transaction/XATransaction.java
activemq	activemq-5.3.0	activemq-5.4.0	2	2	activemq-core/src/main/java/org/apache/activemq/transport/CompositeTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	5	1	activemq-core/src/main/java/org/apache/activemq/transport/FutureResponse.java
activemq	activemq-5.3.0	activemq-5.4.0	62	41	activemq-core/src/main/java/org/apache/activemq/transport/InactivityMonitor.java
activemq	activemq-5.3.0	activemq-5.4.0	26	0	activemq-core/src/main/java/org/apache/activemq/transport/RequestTimedOutIOException.java
activemq	activemq-5.3.0	activemq-5.4.0	11	4	activemq-core/src/main/java/org/apache/activemq/transport/ResponseCorrelator.java
activemq	activemq-5.3.0	activemq-5.4.0	25	1	activemq-core/src/main/java/org/apache/activemq/transport/Transport.java
activemq	activemq-5.3.0	activemq-5.4.0	2	2	activemq-core/src/main/java/org/apache/activemq/transport/TransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	27	9	activemq-core/src/main/java/org/apache/activemq/transport/TransportFilter.java
activemq	activemq-5.3.0	activemq-5.4.0	26	16	activemq-core/src/main/java/org/apache/activemq/transport/TransportSupport.java
activemq	activemq-5.3.0	activemq-5.4.0	3	2	activemq-core/src/main/java/org/apache/activemq/transport/WriteTimeoutFilter.java
activemq	activemq-5.3.0	activemq-5.4.0	6	4	activemq-core/src/main/java/org/apache/activemq/transport/discovery/DiscoveryTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	24	6	activemq-core/src/main/java/org/apache/activemq/transport/discovery/DiscoveryTransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	18	4	activemq-core/src/main/java/org/apache/activemq/transport/discovery/multicast/MulticastDiscoveryAgent.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/transport/discovery/multicast/MulticastDiscoveryAgentFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/transport/discovery/rendezvous/RendezvousDiscoveryAgentFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	8	6	activemq-core/src/main/java/org/apache/activemq/transport/failover/BackupTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	473	209	activemq-core/src/main/java/org/apache/activemq/transport/failover/FailoverTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	4	2	activemq-core/src/main/java/org/apache/activemq/transport/failover/FailoverTransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	35	7	activemq-core/src/main/java/org/apache/activemq/transport/fanout/FanoutTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	6	12	activemq-core/src/main/java/org/apache/activemq/transport/fanout/FanoutTransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	19	1	activemq-core/src/main/java/org/apache/activemq/transport/mock/MockTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	45	22	activemq-core/src/main/java/org/apache/activemq/transport/nio/NIOOutputStream.java
activemq	activemq-5.3.0	activemq-5.4.0	6	3	activemq-core/src/main/java/org/apache/activemq/transport/nio/NIOTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	35	18	activemq-core/src/main/java/org/apache/activemq/transport/nio/SelectorManager.java
activemq	activemq-5.3.0	activemq-5.4.0	41	25	activemq-core/src/main/java/org/apache/activemq/transport/nio/SelectorSelection.java
activemq	activemq-5.3.0	activemq-5.4.0	49	45	activemq-core/src/main/java/org/apache/activemq/transport/nio/SelectorWorker.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/transport/peer/PeerTransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	16	0	activemq-core/src/main/java/org/apache/activemq/transport/stomp/FrameTranslator.java
activemq	activemq-5.3.0	activemq-5.4.0	75	24	activemq-core/src/main/java/org/apache/activemq/transport/stomp/JmsFrameTranslator.java
activemq	activemq-5.3.0	activemq-5.4.0	50	9	activemq-core/src/main/java/org/apache/activemq/transport/stomp/LegacyFrameTranslator.java
activemq	activemq-5.3.0	activemq-5.4.0	79	63	activemq-core/src/main/java/org/apache/activemq/transport/stomp/ProtocolConverter.java
activemq	activemq-5.3.0	activemq-5.4.0	20	6	activemq-core/src/main/java/org/apache/activemq/transport/stomp/Stomp.java
activemq	activemq-5.3.0	activemq-5.4.0	22	10	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompConnection.java
activemq	activemq-5.3.0	activemq-5.4.0	11	2	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompFrame.java
activemq	activemq-5.3.0	activemq-5.4.0	105	12	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompNIOTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	4	7	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompNIOTransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	4	7	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompSslTransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	4	3	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompSubscription.java
activemq	activemq-5.3.0	activemq-5.4.0	38	0	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	4	6	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompTransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	18	4	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompTransportFilter.java
activemq	activemq-5.3.0	activemq-5.4.0	63	52	activemq-core/src/main/java/org/apache/activemq/transport/stomp/StompWireFormat.java
activemq	activemq-5.3.0	activemq-5.4.0	139	0	activemq-core/src/main/java/org/apache/activemq/transport/tcp/QualityOfServiceUtils.java
activemq	activemq-5.3.0	activemq-5.4.0	20	14	activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/transport/tcp/SslTransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpBufferedInputStream.java
activemq	activemq-5.3.0	activemq-5.4.0	7	1	activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpBufferedOutputStream.java
activemq	activemq-5.3.0	activemq-5.4.0	142	14	activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	25	0	activemq-core/src/main/java/org/apache/activemq/transport/tcp/TimeStampStream.java
activemq	activemq-5.3.0	activemq-5.4.0	3	0	activemq-core/src/main/java/org/apache/activemq/transport/udp/CommandChannel.java
activemq	activemq-5.3.0	activemq-5.4.0	7	0	activemq-core/src/main/java/org/apache/activemq/transport/udp/CommandDatagramChannel.java
activemq	activemq-5.3.0	activemq-5.4.0	9	2	activemq-core/src/main/java/org/apache/activemq/transport/udp/CommandDatagramSocket.java
activemq	activemq-5.3.0	activemq-5.4.0	8	1	activemq-core/src/main/java/org/apache/activemq/transport/udp/UdpTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/main/java/org/apache/activemq/transport/udp/UdpTransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	43	14	activemq-core/src/main/java/org/apache/activemq/transport/vm/VMTransport.java
activemq	activemq-5.3.0	activemq-5.4.0	18	16	activemq-core/src/main/java/org/apache/activemq/transport/vm/VMTransportFactory.java
activemq	activemq-5.3.0	activemq-5.4.0	56	3	activemq-core/src/main/java/org/apache/activemq/usage/SystemUsage.java
activemq	activemq-5.3.0	activemq-5.4.0	7	5	activemq-core/src/main/java/org/apache/activemq/usage/TempUsage.java
activemq	activemq-5.3.0	activemq-5.4.0	46	55	activemq-core/src/main/java/org/apache/activemq/usage/Usage.java
activemq	activemq-5.3.0	activemq-5.4.0	13	1	activemq-core/src/main/java/org/apache/activemq/util/BitArray.java
activemq	activemq-5.3.0	activemq-5.4.0	21	1	activemq-core/src/main/java/org/apache/activemq/util/BitArrayBin.java
activemq	activemq-5.3.0	activemq-5.4.0	1	0	activemq-core/src/main/java/org/apache/activemq/util/BrokerSupport.java
activemq	activemq-5.3.0	activemq-5.4.0	91	0	activemq-core/src/main/java/org/apache/activemq/util/DefaultIOExceptionHandler.java
activemq	activemq-5.3.0	activemq-5.4.0	103	63	activemq-core/src/main/java/org/apache/activemq/util/FactoryFinder.java
activemq	activemq-5.3.0	activemq-5.4.0	83	0	activemq-core/src/main/java/org/apache/activemq/util/GenerateJDBCStatements.java
activemq	activemq-5.3.0	activemq-5.4.0	27	0	activemq-core/src/main/java/org/apache/activemq/util/IOExceptionHandler.java
activemq	activemq-5.3.0	activemq-5.4.0	67	0	activemq-core/src/main/java/org/apache/activemq/util/IOHelper.java
activemq	activemq-5.3.0	activemq-5.4.0	16	4	activemq-core/src/main/java/org/apache/activemq/util/IntrospectionSupport.java
activemq	activemq-5.3.0	activemq-5.4.0	102	0	activemq-core/src/main/java/org/apache/activemq/util/JettisonMappedXmlDriver.java
activemq	activemq-5.3.0	activemq-5.4.0	60	0	activemq-core/src/main/java/org/apache/activemq/util/StringArrayEditor.java
activemq	activemq-5.3.0	activemq-5.4.0	105	0	activemq-core/src/main/java/org/apache/activemq/util/ThreadTracker.java
activemq	activemq-5.3.0	activemq-5.4.0	43	5	activemq-core/src/main/java/org/apache/activemq/util/URISupport.java
activemq	activemq-5.3.0	activemq-5.4.0	216	0	activemq-core/src/main/java/org/apache/activemq/util/osgi/Activator.java
activemq	activemq-5.3.0	activemq-5.4.0	0	7	activemq-core/src/main/java/org/apache/activemq/wireformat/ObjectStreamWireFormat.java
activemq	activemq-5.3.0	activemq-5.4.0	0	5	activemq-core/src/main/java/org/apache/activemq/wireformat/WireFormat.java
activemq	activemq-5.3.0	activemq-5.4.0	0	109	activemq-core/src/main/java/org/apache/activemq/xbean/PooledBrokerFactoryBean.java
activemq	activemq-5.3.0	activemq-5.4.0	33	35	activemq-core/src/main/java/org/apache/activemq/xbean/XBeanBrokerService.java
activemq	activemq-5.3.0	activemq-5.4.0	37	1	activemq-core/src/test/java/org/apache/activemq/ActiveMQConnectionFactoryTest.java
activemq	activemq-5.3.0	activemq-5.4.0	93	1	activemq-core/src/test/java/org/apache/activemq/ActiveMQXAConnectionFactoryTest.java
activemq	activemq-5.3.0	activemq-5.4.0	206	0	activemq-core/src/test/java/org/apache/activemq/ExclusiveConsumerStartupDestinationTest.java
activemq	activemq-5.3.0	activemq-5.4.0	2	2	activemq-core/src/test/java/org/apache/activemq/JMSConsumerTest.java
activemq	activemq-5.3.0	activemq-5.4.0	50	0	activemq-core/src/test/java/org/apache/activemq/JMSXAConsumerTest.java
activemq	activemq-5.3.0	activemq-5.4.0	36	4	activemq-core/src/test/java/org/apache/activemq/JmsMultipleBrokersTestSupport.java
activemq	activemq-5.3.0	activemq-5.4.0	5	1	activemq-core/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java
activemq	activemq-5.3.0	activemq-5.4.0	60	1	activemq-core/src/test/java/org/apache/activemq/JmsQueueBrowserTest.java
activemq	activemq-5.3.0	activemq-5.4.0	32	0	activemq-core/src/test/java/org/apache/activemq/JmsQueueCompositeSendReceiveTest.java
activemq	activemq-5.3.0	activemq-5.4.0	1	1	activemq-core/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java
activemq	activemq-5.3.0	activemq-5.4.0	2	1	activemq-core/src/test/java/org/apache/activemq/JmsTestSupport.java
